num,equil,pn,elapse,method
5,TRUE,100,6.3607,ALDUQ
5,TRUE,100,6.6945,ALDUQ
5,TRUE,100,6.4972,ALDUQ
5,TRUE,100,6.5934,ALDUQ
5,TRUE,100,6.153,ALDUQ
5,TRUE,100,6.4772,ALDUQ
5,TRUE,100,7.907,ALDUQ
5,TRUE,100,6.4129,ALDUQ
5,TRUE,100,6.7656,ALDUQ
5,TRUE,100,6.7161,ALDUQ
5,TRUE,100,7.178,ALDUQ
5,TRUE,100,6.2393,ALDUQ
5,TRUE,100,6.6943,ALDUQ
5,TRUE,100,6.5502,ALDUQ
5,TRUE,100,6.2823,ALDUQ
5,TRUE,100,6.1897,ALDUQ
5,TRUE,100,6.9618,ALDUQ
5,TRUE,100,6.4481,ALDUQ
5,TRUE,100,6.6123,ALDUQ
5,TRUE,100,6.5172,ALDUQ
5,TRUE,100,6.8077,ALDUQ
5,TRUE,100,6.314,ALDUQ
5,TRUE,100,6.4609,ALDUQ
5,TRUE,100,6.8435,ALDUQ
5,TRUE,100,6.3248,ALDUQ
5,TRUE,100,6.5698,ALDUQ
5,TRUE,100,6.1003,ALDUQ
5,TRUE,100,6.3297,ALDUQ
5,TRUE,100,7.0168,ALDUQ
5,TRUE,100,6.2735,ALDUQ
5,TRUE,100,6.8156,ALDUQ
5,TRUE,100,6.1836,ALDUQ
5,TRUE,100,6.1232,ALDUQ
5,TRUE,150,11.6891,ALDUQ
5,TRUE,150,11.9651,ALDUQ
5,TRUE,150,11.3827,ALDUQ
5,TRUE,150,11.4209,ALDUQ
5,TRUE,150,10.876,ALDUQ
5,TRUE,150,10.9233,ALDUQ
5,TRUE,150,11.9808,ALDUQ
5,TRUE,150,10.9768,ALDUQ
5,TRUE,150,11.1604,ALDUQ
5,TRUE,150,11.6195,ALDUQ
5,TRUE,150,10.7342,ALDUQ
5,TRUE,150,11.3952,ALDUQ
5,TRUE,150,11.7012,ALDUQ
5,TRUE,150,11.4578,ALDUQ
5,TRUE,150,11.5557,ALDUQ
5,TRUE,150,11.331,ALDUQ
5,TRUE,150,11.4135,ALDUQ
5,TRUE,150,11.3325,ALDUQ
5,TRUE,150,11.1977,ALDUQ
5,TRUE,150,11.0273,ALDUQ
5,TRUE,150,11.3377,ALDUQ
5,TRUE,150,11.3897,ALDUQ
5,TRUE,150,11.6786,ALDUQ
5,TRUE,150,11.1959,ALDUQ
5,TRUE,150,11.8813,ALDUQ
5,TRUE,150,11.7667,ALDUQ
5,TRUE,150,11.6269,ALDUQ
5,TRUE,150,11.9529,ALDUQ
5,TRUE,150,11.847,ALDUQ
5,TRUE,150,11.3607,ALDUQ
5,TRUE,150,11.2564,ALDUQ
5,TRUE,150,10.8384,ALDUQ
5,TRUE,150,11.6119,ALDUQ
5,TRUE,150,10.7504,ALDUQ
5,TRUE,150,10.8292,ALDUQ
5,TRUE,150,11.9676,ALDUQ
5,TRUE,150,11.6537,ALDUQ
5,TRUE,150,11.7802,ALDUQ
5,TRUE,150,11.5194,ALDUQ
5,TRUE,150,11.0441,ALDUQ
5,TRUE,150,11.5071,ALDUQ
5,TRUE,150,11.5537,ALDUQ
5,TRUE,150,11.5042,ALDUQ
5,TRUE,150,11.1838,ALDUQ
5,TRUE,150,11.5241,ALDUQ
5,TRUE,150,11.5835,ALDUQ
5,TRUE,150,11.3512,ALDUQ
5,TRUE,150,10.7382,ALDUQ
5,TRUE,150,10.5282,ALDUQ
5,TRUE,150,11.588,ALDUQ
5,TRUE,200,19.0313,ALDUQ
5,TRUE,200,20.5869,ALDUQ
5,TRUE,200,18.5754,ALDUQ
5,TRUE,200,18.3803,ALDUQ
5,TRUE,200,19.6825,ALDUQ
5,TRUE,200,18.7683,ALDUQ
5,TRUE,200,19.7336,ALDUQ
5,TRUE,200,19.2286,ALDUQ
5,TRUE,200,18.8593,ALDUQ
5,TRUE,200,19.2723,ALDUQ
5,TRUE,200,18.9025,ALDUQ
5,TRUE,200,19.1707,ALDUQ
5,TRUE,200,18.346,ALDUQ
5,TRUE,200,19.5637,ALDUQ
5,TRUE,200,17.9078,ALDUQ
5,TRUE,200,18.4441,ALDUQ
5,TRUE,200,19.487,ALDUQ
5,TRUE,200,18.8447,ALDUQ
5,TRUE,200,18.2265,ALDUQ
5,TRUE,200,21.4736,ALDUQ
5,TRUE,200,18.9987,ALDUQ
5,TRUE,200,19.5241,ALDUQ
5,TRUE,200,18.6762,ALDUQ
5,TRUE,200,19.2455,ALDUQ
5,TRUE,200,18.4619,ALDUQ
5,TRUE,200,19.3193,ALDUQ
5,TRUE,200,18.1479,ALDUQ
5,TRUE,200,18.7792,ALDUQ
5,TRUE,200,19.7969,ALDUQ
5,TRUE,200,17.9483,ALDUQ
5,TRUE,200,19.864,ALDUQ
5,TRUE,200,18.7934,ALDUQ
5,TRUE,200,19.0498,ALDUQ
5,TRUE,200,17.7692,ALDUQ
5,TRUE,200,18.9229,ALDUQ
5,TRUE,200,18.6839,ALDUQ
5,TRUE,200,19.4444,ALDUQ
5,TRUE,200,19.6431,ALDUQ
5,TRUE,200,19.1745,ALDUQ
5,TRUE,200,19.6604,ALDUQ
5,TRUE,200,19.0534,ALDUQ
5,TRUE,200,18.944,ALDUQ
5,TRUE,200,19.5939,ALDUQ
5,TRUE,200,18.4418,ALDUQ
5,TRUE,200,17.8801,ALDUQ
5,TRUE,200,18.4986,ALDUQ
5,TRUE,200,19.0372,ALDUQ
5,TRUE,200,19.1749,ALDUQ
5,TRUE,200,20.5327,ALDUQ
5,TRUE,200,18.971,ALDUQ
5,TRUE,300,34.1339,ALDUQ
5,TRUE,300,32.3362,ALDUQ
5,TRUE,300,34.8727,ALDUQ
5,TRUE,300,33.9402,ALDUQ
5,TRUE,300,32.7506,ALDUQ
5,TRUE,300,34.2055,ALDUQ
5,TRUE,300,33.9167,ALDUQ
5,TRUE,300,35.3439,ALDUQ
5,TRUE,300,36.84,ALDUQ
5,TRUE,300,35.035,ALDUQ
5,TRUE,300,32.744,ALDUQ
5,TRUE,300,34.9928,ALDUQ
5,TRUE,300,33.4637,ALDUQ
5,TRUE,300,31.9246,ALDUQ
5,TRUE,300,33.0259,ALDUQ
5,TRUE,300,35.8982,ALDUQ
5,TRUE,300,34.5817,ALDUQ
5,TRUE,300,36.2404,ALDUQ
5,TRUE,300,35.0088,ALDUQ
5,TRUE,300,34.7513,ALDUQ
5,TRUE,300,38.2578,ALDUQ
5,TRUE,300,38.1042,ALDUQ
5,TRUE,300,35.4585,ALDUQ
5,TRUE,300,34.9614,ALDUQ
5,TRUE,300,38.8553,ALDUQ
5,TRUE,300,34.9012,ALDUQ
5,TRUE,300,34.4325,ALDUQ
5,TRUE,300,34.8834,ALDUQ
5,TRUE,300,38.9395,ALDUQ
5,TRUE,300,41.5163,ALDUQ
5,TRUE,300,40.9852,ALDUQ
5,TRUE,300,41.6073,ALDUQ
5,TRUE,300,36.6313,ALDUQ
5,TRUE,300,35.4754,ALDUQ
5,TRUE,300,38.5297,ALDUQ
5,TRUE,300,34.6837,ALDUQ
5,TRUE,300,32.5699,ALDUQ
5,TRUE,300,34.5329,ALDUQ
5,TRUE,300,43.0393,ALDUQ
5,TRUE,300,39.7049,ALDUQ
5,TRUE,300,38.1956,ALDUQ
5,TRUE,300,37.9174,ALDUQ
5,TRUE,300,34.9505,ALDUQ
5,TRUE,300,42.6871,ALDUQ
5,TRUE,300,41.9715,ALDUQ
5,TRUE,300,43.5483,ALDUQ
5,TRUE,300,47.2165,ALDUQ
5,TRUE,300,38.5236,ALDUQ
5,TRUE,300,39.6193,ALDUQ
5,TRUE,300,36.6976,ALDUQ
5,TRUE,500,86.5568,ALDUQ
5,TRUE,500,78.055,ALDUQ
5,TRUE,500,76.8697,ALDUQ
5,TRUE,500,78.468,ALDUQ
5,TRUE,500,79.4967,ALDUQ
5,TRUE,500,86.8739,ALDUQ
5,TRUE,500,115.797,ALDUQ
5,TRUE,500,92.8305,ALDUQ
5,TRUE,500,89.8069,ALDUQ
5,TRUE,500,88.6401,ALDUQ
5,TRUE,500,83.5019,ALDUQ
5,TRUE,500,69.0372,ALDUQ
5,TRUE,500,83.3412,ALDUQ
5,TRUE,500,81.151,ALDUQ
5,TRUE,500,85.5303,ALDUQ
5,TRUE,500,85.3879,ALDUQ
5,TRUE,500,88.5628,ALDUQ
5,TRUE,500,71.4956,ALDUQ
5,TRUE,500,69.4068,ALDUQ
5,TRUE,500,72.349,ALDUQ
5,TRUE,500,72.5737,ALDUQ
5,TRUE,500,83.9517,ALDUQ
5,TRUE,500,83.3468,ALDUQ
5,TRUE,500,89.3393,ALDUQ
5,TRUE,500,85.2257,ALDUQ
5,TRUE,500,85.3437,ALDUQ
5,TRUE,500,77.1329,ALDUQ
5,TRUE,500,86.6551,ALDUQ
5,TRUE,500,81.0897,ALDUQ
5,TRUE,500,75.3771,ALDUQ
5,TRUE,500,88.145,ALDUQ
5,TRUE,500,87.9569,ALDUQ
5,TRUE,500,86.5529,ALDUQ
5,TRUE,500,82.8707,ALDUQ
5,TRUE,500,81.0342,ALDUQ
5,TRUE,500,79.3054,ALDUQ
5,TRUE,500,83.9126,ALDUQ
5,TRUE,500,83.465,ALDUQ
5,TRUE,500,82.7282,ALDUQ
5,TRUE,500,82.3607,ALDUQ
5,TRUE,500,83.3409,ALDUQ
5,TRUE,500,88.031,ALDUQ
5,TRUE,500,84.736,ALDUQ
5,TRUE,500,96.7796,ALDUQ
5,TRUE,500,82.2037,ALDUQ
5,TRUE,500,89.9104,ALDUQ
5,TRUE,500,86.212,ALDUQ
5,TRUE,500,77.8586,ALDUQ
5,TRUE,500,95.495,ALDUQ
5,TRUE,500,87.4247,ALDUQ
6,FALSE,100,6.6932,ALDUQ
6,FALSE,100,6.8279,ALDUQ
6,FALSE,100,7.7836,ALDUQ
6,FALSE,100,7.1117,ALDUQ
6,FALSE,100,6.6722,ALDUQ
6,FALSE,100,6.4765,ALDUQ
6,FALSE,100,6.428,ALDUQ
6,FALSE,100,6.6939,ALDUQ
6,FALSE,100,6.7522,ALDUQ
6,FALSE,100,6.1349,ALDUQ
6,FALSE,100,6.8251,ALDUQ
6,FALSE,100,6.6915,ALDUQ
6,FALSE,100,6.6795,ALDUQ
6,FALSE,100,6.4683,ALDUQ
6,FALSE,100,6.2881,ALDUQ
6,FALSE,100,6.3332,ALDUQ
6,FALSE,100,6.3136,ALDUQ
6,FALSE,100,6.3575,ALDUQ
6,FALSE,100,6.5055,ALDUQ
6,FALSE,100,6.5572,ALDUQ
6,FALSE,100,6.2265,ALDUQ
6,FALSE,100,6.8707,ALDUQ
6,FALSE,100,6.6815,ALDUQ
6,FALSE,100,6.4756,ALDUQ
6,FALSE,100,6.6107,ALDUQ
6,FALSE,100,6.4194,ALDUQ
6,FALSE,100,6.5822,ALDUQ
6,FALSE,100,6.4156,ALDUQ
6,FALSE,100,6.2616,ALDUQ
6,FALSE,100,6.2432,ALDUQ
6,FALSE,100,6.4367,ALDUQ
6,FALSE,100,6.7585,ALDUQ
6,FALSE,100,6.4229,ALDUQ
6,FALSE,100,6.3123,ALDUQ
6,FALSE,100,6.2977,ALDUQ
6,FALSE,100,6.0783,ALDUQ
6,FALSE,100,6.5279,ALDUQ
6,FALSE,100,6.4572,ALDUQ
6,FALSE,100,6.8072,ALDUQ
6,FALSE,100,6.2983,ALDUQ
6,FALSE,100,6.2146,ALDUQ
6,FALSE,100,6.6381,ALDUQ
6,FALSE,100,6.3918,ALDUQ
6,FALSE,100,6.1856,ALDUQ
6,FALSE,100,6.4374,ALDUQ
6,FALSE,100,6.2374,ALDUQ
6,FALSE,100,6.9719,ALDUQ
6,FALSE,100,6.6225,ALDUQ
6,FALSE,100,6.0157,ALDUQ
6,FALSE,100,6.498,ALDUQ
6,FALSE,150,11.2943,ALDUQ
6,FALSE,150,11.1642,ALDUQ
6,FALSE,150,11.1957,ALDUQ
6,FALSE,150,11.5117,ALDUQ
6,FALSE,150,12.0286,ALDUQ
6,FALSE,150,11.1249,ALDUQ
6,FALSE,150,11.6028,ALDUQ
6,FALSE,150,11.1382,ALDUQ
6,FALSE,150,12.1455,ALDUQ
6,FALSE,150,11.0757,ALDUQ
6,FALSE,150,11.2023,ALDUQ
6,FALSE,150,11.2171,ALDUQ
6,FALSE,150,11.3241,ALDUQ
6,FALSE,150,11.8096,ALDUQ
6,FALSE,150,10.8781,ALDUQ
6,FALSE,150,11.9309,ALDUQ
6,FALSE,150,12.1656,ALDUQ
6,FALSE,150,11.3663,ALDUQ
6,FALSE,150,11.0171,ALDUQ
6,FALSE,150,11.2185,ALDUQ
6,FALSE,150,11.0166,ALDUQ
6,FALSE,150,11.051,ALDUQ
6,FALSE,150,11.9144,ALDUQ
6,FALSE,150,11.2127,ALDUQ
6,FALSE,150,11.4449,ALDUQ
6,FALSE,150,11.3327,ALDUQ
6,FALSE,150,12.0404,ALDUQ
6,FALSE,150,11.1676,ALDUQ
6,FALSE,150,11.0737,ALDUQ
6,FALSE,150,11.933,ALDUQ
6,FALSE,150,11.3673,ALDUQ
6,FALSE,150,11.3403,ALDUQ
6,FALSE,150,11.4161,ALDUQ
6,FALSE,150,12.0837,ALDUQ
6,FALSE,150,11.2568,ALDUQ
6,FALSE,150,10.039,ALDUQ
6,FALSE,150,11.5689,ALDUQ
6,FALSE,150,11.4164,ALDUQ
6,FALSE,150,11.1815,ALDUQ
6,FALSE,150,11.0724,ALDUQ
6,FALSE,150,11.451,ALDUQ
6,FALSE,150,11.4684,ALDUQ
6,FALSE,150,10.9748,ALDUQ
6,FALSE,150,11.4471,ALDUQ
6,FALSE,150,11.5577,ALDUQ
6,FALSE,150,11.2246,ALDUQ
6,FALSE,150,11.8227,ALDUQ
6,FALSE,150,10.9721,ALDUQ
6,FALSE,150,10.7899,ALDUQ
6,FALSE,150,11.1822,ALDUQ
6,FALSE,200,19.3566,ALDUQ
6,FALSE,200,18.8233,ALDUQ
6,FALSE,200,18.7285,ALDUQ
6,FALSE,200,18.2115,ALDUQ
6,FALSE,200,20.0536,ALDUQ
6,FALSE,200,19.3217,ALDUQ
6,FALSE,200,19.3422,ALDUQ
6,FALSE,200,19.2739,ALDUQ
6,FALSE,200,18.4998,ALDUQ
6,FALSE,200,20.2927,ALDUQ
6,FALSE,200,19.0143,ALDUQ
6,FALSE,200,34.305,ALDUQ
6,FALSE,200,22.1471,ALDUQ
6,FALSE,200,33.0388,ALDUQ
6,FALSE,200,19.9218,ALDUQ
6,FALSE,200,23.3606,ALDUQ
6,FALSE,200,87.7537,ALDUQ
6,FALSE,200,27.2809,ALDUQ
6,FALSE,200,106.8706,ALDUQ
6,FALSE,200,108.4472,ALDUQ
6,FALSE,200,84.6742,ALDUQ
6,FALSE,200,22.6033,ALDUQ
6,FALSE,200,25.8358,ALDUQ
6,FALSE,200,25.3467,ALDUQ
6,FALSE,200,18.9955,ALDUQ
6,FALSE,200,18.744,ALDUQ
6,FALSE,200,31.4322,ALDUQ
6,FALSE,200,59.6983,ALDUQ
6,FALSE,200,33.7656,ALDUQ
6,FALSE,200,23.9027,ALDUQ
6,FALSE,200,29.2405,ALDUQ
6,FALSE,200,21.5117,ALDUQ
6,FALSE,200,20.0382,ALDUQ
6,FALSE,200,28.3737,ALDUQ
6,FALSE,200,27.7902,ALDUQ
6,FALSE,200,22.5548,ALDUQ
6,FALSE,200,21.8673,ALDUQ
6,FALSE,200,21.2025,ALDUQ
6,FALSE,200,19.6367,ALDUQ
6,FALSE,200,19.5652,ALDUQ
6,FALSE,200,18.7194,ALDUQ
6,FALSE,200,18.5972,ALDUQ
6,FALSE,200,19.4667,ALDUQ
6,FALSE,200,19.1777,ALDUQ
6,FALSE,200,19.4601,ALDUQ
6,FALSE,200,19.6415,ALDUQ
6,FALSE,200,20.0659,ALDUQ
6,FALSE,200,19.5004,ALDUQ
6,FALSE,200,18.8019,ALDUQ
6,FALSE,200,18.5462,ALDUQ
6,FALSE,300,35.1852,ALDUQ
6,FALSE,300,36.5711,ALDUQ
6,FALSE,300,34.4909,ALDUQ
6,FALSE,300,32.4121,ALDUQ
6,FALSE,300,34.5217,ALDUQ
6,FALSE,300,34.2588,ALDUQ
6,FALSE,300,33.7904,ALDUQ
6,FALSE,300,32.9044,ALDUQ
6,FALSE,300,34.2722,ALDUQ
6,FALSE,300,34.8652,ALDUQ
6,FALSE,300,36.2399,ALDUQ
6,FALSE,300,33.9031,ALDUQ
6,FALSE,300,33.4884,ALDUQ
6,FALSE,300,36.159,ALDUQ
6,FALSE,300,33.4213,ALDUQ
6,FALSE,300,35.4425,ALDUQ
6,FALSE,300,37.2779,ALDUQ
6,FALSE,300,36.8582,ALDUQ
6,FALSE,300,36.0171,ALDUQ
6,FALSE,300,33.2674,ALDUQ
6,FALSE,300,35.579,ALDUQ
6,FALSE,300,33.3684,ALDUQ
6,FALSE,300,34.8034,ALDUQ
6,FALSE,300,33.3173,ALDUQ
6,FALSE,300,32.311,ALDUQ
6,FALSE,300,36.5482,ALDUQ
6,FALSE,300,33.7085,ALDUQ
6,FALSE,300,36.1381,ALDUQ
6,FALSE,300,34.8633,ALDUQ
6,FALSE,300,33.1627,ALDUQ
6,FALSE,300,34.1192,ALDUQ
6,FALSE,300,32.0244,ALDUQ
6,FALSE,300,31.5226,ALDUQ
6,FALSE,300,33.636,ALDUQ
6,FALSE,300,32.3563,ALDUQ
6,FALSE,300,31.7261,ALDUQ
6,FALSE,300,36.2987,ALDUQ
6,FALSE,300,34.8867,ALDUQ
6,FALSE,300,35.1115,ALDUQ
6,FALSE,300,34.02,ALDUQ
6,FALSE,300,31.3496,ALDUQ
6,FALSE,300,35.9512,ALDUQ
6,FALSE,300,33.8521,ALDUQ
6,FALSE,300,35.9041,ALDUQ
6,FALSE,300,34.1438,ALDUQ
6,FALSE,300,34.3561,ALDUQ
6,FALSE,300,32.0444,ALDUQ
6,FALSE,300,34.287,ALDUQ
6,FALSE,300,35.7536,ALDUQ
6,FALSE,300,31.7827,ALDUQ
6,FALSE,500,69.9585,ALDUQ
6,FALSE,500,71.1663,ALDUQ
6,FALSE,500,71.5769,ALDUQ
6,FALSE,500,70.0504,ALDUQ
6,FALSE,500,69.5809,ALDUQ
6,FALSE,500,71.2539,ALDUQ
6,FALSE,500,67.468,ALDUQ
6,FALSE,500,69.8746,ALDUQ
6,FALSE,500,70.5389,ALDUQ
6,FALSE,500,72.2744,ALDUQ
6,FALSE,500,73.9571,ALDUQ
6,FALSE,500,67.9854,ALDUQ
6,FALSE,500,69.1955,ALDUQ
6,FALSE,500,73.0247,ALDUQ
6,FALSE,500,74.1756,ALDUQ
6,FALSE,500,71.4604,ALDUQ
6,FALSE,500,73.3468,ALDUQ
6,FALSE,500,68.3693,ALDUQ
6,FALSE,500,65.3727,ALDUQ
6,FALSE,500,70.5648,ALDUQ
6,FALSE,500,69.0192,ALDUQ
6,FALSE,500,70.0581,ALDUQ
6,FALSE,500,71.9403,ALDUQ
6,FALSE,500,66.479,ALDUQ
6,FALSE,500,71.9629,ALDUQ
6,FALSE,500,74.3354,ALDUQ
6,FALSE,500,72.8718,ALDUQ
6,FALSE,500,72.6146,ALDUQ
6,FALSE,500,71.2697,ALDUQ
6,FALSE,500,73.9378,ALDUQ
6,FALSE,500,76.2513,ALDUQ
6,FALSE,500,71.0173,ALDUQ
6,FALSE,500,73.0815,ALDUQ
6,FALSE,500,65.6901,ALDUQ
6,FALSE,500,72.3484,ALDUQ
6,FALSE,500,69.7443,ALDUQ
6,FALSE,500,74.4431,ALDUQ
6,FALSE,500,71.4376,ALDUQ
6,FALSE,500,72.8115,ALDUQ
6,FALSE,500,68.3964,ALDUQ
6,FALSE,500,65.3761,ALDUQ
6,FALSE,500,68.3167,ALDUQ
6,FALSE,500,65.7999,ALDUQ
6,FALSE,500,69.3202,ALDUQ
6,FALSE,500,72.6499,ALDUQ
6,FALSE,500,72.461,ALDUQ
6,FALSE,500,69.2237,ALDUQ
6,FALSE,500,68.2633,ALDUQ
6,FALSE,500,73.1409,ALDUQ
6,FALSE,500,69.3944,ALDUQ
6,TRUE,100,6.0699,ALDUQ
6,TRUE,100,6.2713,ALDUQ
6,TRUE,100,6.2897,ALDUQ
6,TRUE,100,6.5393,ALDUQ
6,TRUE,100,6.1902,ALDUQ
6,TRUE,100,6.2196,ALDUQ
6,TRUE,100,5.9925,ALDUQ
6,TRUE,100,6.1281,ALDUQ
6,TRUE,100,6.1062,ALDUQ
6,TRUE,100,6.1838,ALDUQ
6,TRUE,100,6.0884,ALDUQ
6,TRUE,100,6.029,ALDUQ
6,TRUE,100,6.2577,ALDUQ
6,TRUE,100,5.9186,ALDUQ
6,TRUE,100,6.156,ALDUQ
6,TRUE,100,6.2047,ALDUQ
6,TRUE,100,6.7003,ALDUQ
6,TRUE,100,6.6808,ALDUQ
6,TRUE,100,6.4661,ALDUQ
6,TRUE,100,6.3632,ALDUQ
6,TRUE,100,5.9088,ALDUQ
6,TRUE,100,6.1073,ALDUQ
6,TRUE,100,6.1085,ALDUQ
6,TRUE,100,6.2024,ALDUQ
6,TRUE,100,6.2267,ALDUQ
6,TRUE,100,6.3077,ALDUQ
6,TRUE,100,6.4755,ALDUQ
6,TRUE,100,6.1026,ALDUQ
6,TRUE,100,5.9919,ALDUQ
6,TRUE,100,6.1448,ALDUQ
6,TRUE,100,6.0129,ALDUQ
6,TRUE,100,6.1541,ALDUQ
6,TRUE,100,6.5108,ALDUQ
6,TRUE,100,6.0071,ALDUQ
6,TRUE,100,6.4601,ALDUQ
6,TRUE,100,5.8631,ALDUQ
6,TRUE,100,6.2286,ALDUQ
6,TRUE,100,6.6836,ALDUQ
6,TRUE,100,6.4298,ALDUQ
6,TRUE,100,6.2453,ALDUQ
6,TRUE,100,6.5599,ALDUQ
6,TRUE,100,6.4946,ALDUQ
6,TRUE,100,6.4264,ALDUQ
6,TRUE,100,6.4119,ALDUQ
6,TRUE,100,6.3385,ALDUQ
6,TRUE,100,6.3634,ALDUQ
6,TRUE,100,6.6715,ALDUQ
6,TRUE,100,6.6584,ALDUQ
6,TRUE,100,6.4841,ALDUQ
6,TRUE,100,6.1131,ALDUQ
6,TRUE,150,11.2088,ALDUQ
6,TRUE,150,12.0044,ALDUQ
6,TRUE,150,10.9253,ALDUQ
6,TRUE,150,11.452,ALDUQ
6,TRUE,150,11.5659,ALDUQ
6,TRUE,150,11.2775,ALDUQ
6,TRUE,150,10.9616,ALDUQ
6,TRUE,150,10.7755,ALDUQ
6,TRUE,150,10.8464,ALDUQ
6,TRUE,150,10.8099,ALDUQ
6,TRUE,150,11.1384,ALDUQ
6,TRUE,150,11.503,ALDUQ
6,TRUE,150,11.6107,ALDUQ
6,TRUE,150,11.6019,ALDUQ
6,TRUE,150,11.7318,ALDUQ
6,TRUE,150,11.1149,ALDUQ
6,TRUE,150,11.0605,ALDUQ
6,TRUE,150,11.1892,ALDUQ
6,TRUE,150,11.4359,ALDUQ
6,TRUE,150,11.3939,ALDUQ
6,TRUE,150,11.0379,ALDUQ
6,TRUE,150,11.0805,ALDUQ
6,TRUE,150,11.3912,ALDUQ
6,TRUE,150,10.5066,ALDUQ
6,TRUE,150,11.1052,ALDUQ
6,TRUE,150,10.8703,ALDUQ
6,TRUE,150,11.1784,ALDUQ
6,TRUE,150,11.0652,ALDUQ
6,TRUE,150,11.8913,ALDUQ
6,TRUE,150,11.2034,ALDUQ
6,TRUE,150,11.0296,ALDUQ
6,TRUE,150,11.2092,ALDUQ
6,TRUE,150,11.2077,ALDUQ
6,TRUE,150,11.0078,ALDUQ
6,TRUE,150,11.2651,ALDUQ
6,TRUE,150,11.1572,ALDUQ
6,TRUE,150,11.1594,ALDUQ
6,TRUE,150,11.3047,ALDUQ
6,TRUE,150,11.7675,ALDUQ
6,TRUE,150,11.5857,ALDUQ
6,TRUE,150,11.3785,ALDUQ
6,TRUE,150,10.7966,ALDUQ
6,TRUE,150,11.335,ALDUQ
6,TRUE,150,11.4231,ALDUQ
6,TRUE,150,11.1924,ALDUQ
6,TRUE,150,11.8246,ALDUQ
6,TRUE,150,11.733,ALDUQ
6,TRUE,150,10.9824,ALDUQ
6,TRUE,150,11.361,ALDUQ
6,TRUE,150,11.709,ALDUQ
6,TRUE,200,18.0387,ALDUQ
6,TRUE,200,17.8697,ALDUQ
6,TRUE,200,19.5013,ALDUQ
6,TRUE,200,19.6481,ALDUQ
6,TRUE,200,18.6855,ALDUQ
6,TRUE,200,19.573,ALDUQ
6,TRUE,200,19.6105,ALDUQ
6,TRUE,200,17.2222,ALDUQ
6,TRUE,200,18.6154,ALDUQ
6,TRUE,200,18.9561,ALDUQ
6,TRUE,200,17.8649,ALDUQ
6,TRUE,200,18.2109,ALDUQ
6,TRUE,200,19.0429,ALDUQ
6,TRUE,200,18.8074,ALDUQ
6,TRUE,200,17.6614,ALDUQ
6,TRUE,200,19.0045,ALDUQ
6,TRUE,200,18.1436,ALDUQ
6,TRUE,200,18.0334,ALDUQ
6,TRUE,200,18.6395,ALDUQ
6,TRUE,200,18.4248,ALDUQ
6,TRUE,200,18.1894,ALDUQ
6,TRUE,200,19.4857,ALDUQ
6,TRUE,200,19.47,ALDUQ
6,TRUE,200,19.3876,ALDUQ
6,TRUE,200,18.6311,ALDUQ
6,TRUE,200,19.5758,ALDUQ
6,TRUE,200,18.4618,ALDUQ
6,TRUE,200,18.2113,ALDUQ
6,TRUE,200,18.2763,ALDUQ
6,TRUE,200,19.2924,ALDUQ
6,TRUE,200,19.6584,ALDUQ
6,TRUE,200,19.1567,ALDUQ
6,TRUE,200,18.7253,ALDUQ
6,TRUE,200,17.8177,ALDUQ
6,TRUE,200,19.7971,ALDUQ
6,TRUE,200,18.0395,ALDUQ
6,TRUE,200,19.29,ALDUQ
6,TRUE,200,19.1788,ALDUQ
6,TRUE,200,18.4101,ALDUQ
6,TRUE,200,18.9504,ALDUQ
6,TRUE,200,18.4774,ALDUQ
6,TRUE,200,20.146,ALDUQ
6,TRUE,200,18.7523,ALDUQ
6,TRUE,200,18.5748,ALDUQ
6,TRUE,200,18.4743,ALDUQ
6,TRUE,200,18.4349,ALDUQ
6,TRUE,200,19.6212,ALDUQ
6,TRUE,200,19.2953,ALDUQ
6,TRUE,200,20.6424,ALDUQ
6,TRUE,200,19.318,ALDUQ
6,TRUE,300,31.9567,ALDUQ
6,TRUE,300,31.4226,ALDUQ
6,TRUE,300,33.3593,ALDUQ
6,TRUE,300,32.217,ALDUQ
6,TRUE,300,34.1002,ALDUQ
6,TRUE,300,35.5741,ALDUQ
6,TRUE,300,34.2273,ALDUQ
6,TRUE,300,32.6025,ALDUQ
6,TRUE,300,34.6752,ALDUQ
6,TRUE,300,31.9666,ALDUQ
6,TRUE,300,35.3138,ALDUQ
6,TRUE,300,33.1637,ALDUQ
6,TRUE,300,32.9722,ALDUQ
6,TRUE,300,36.4172,ALDUQ
6,TRUE,300,33.2371,ALDUQ
6,TRUE,300,36.027,ALDUQ
6,TRUE,300,33.7136,ALDUQ
6,TRUE,300,35.5535,ALDUQ
6,TRUE,300,33.754,ALDUQ
6,TRUE,300,33.2323,ALDUQ
6,TRUE,300,36.7754,ALDUQ
6,TRUE,300,34.1091,ALDUQ
6,TRUE,300,33.3931,ALDUQ
6,TRUE,300,35.6818,ALDUQ
6,TRUE,300,36.5497,ALDUQ
6,TRUE,300,32.767,ALDUQ
6,TRUE,300,35.8657,ALDUQ
6,TRUE,300,33.4029,ALDUQ
6,TRUE,300,34.9787,ALDUQ
6,TRUE,300,33.0043,ALDUQ
6,TRUE,300,33.4196,ALDUQ
6,TRUE,300,31.5861,ALDUQ
6,TRUE,300,32.7447,ALDUQ
6,TRUE,300,33.3199,ALDUQ
6,TRUE,300,35.6928,ALDUQ
